# Age,Chinese Name,Code,Country Of Origin,Dam,English Name,Foaling Date,Former Name,Import Type,Sire,_id,awt,class,code,date,dhw,dist,draw,finishTime,going,horseName,horseNo,jockey,lbw,money,odds,plc,raceCource,raceName,raceNo,road,runPos,trainer
8,麯院風荷 ,T112,IRE,Ebadiyla,LOTUS BREEZE,13/03/2011,Ebanoran,PP,Oasis Dream,5cc1847dcce52f167ae9b7a6,130,Class 3,T112,2017/05/24,1090,1200M,6,1:10.21,GOOD,LOTUS BREEZE,2,D Whyte,4-1/2,1235000,8.9,4,HV,TAN SHAN RIVER HANDICAP,8,TURF - C Course,6 5 4,W Y So
9,上浦猛將 ,P429,NZ,Plaything,GENERAL IRON,06/11/2009,Big Iron,PP,Towkay,5cc1847dcce52f167ae9b7a7,133,Class 3,P429,2017/05/24,1166,1200M,2,1:10.36,GOOD,GENERAL IRON,1,N Callan,5-1/2,1235000,14,5,HV,TAN SHAN RIVER HANDICAP,8,TURF - C Course,7 7 5,D E Ferraris
7,勇晉神駒 ,T233,IRE,Toy Show,SOCCER BRAVE,10/03/2012,Cleveland Street,PP,Windsor Knot,5cc1847dcce52f167ae9b7ac,125,Class 5,T233,2017/05/21,1030,1200M,1,1:10.25,GOOD,SOCCER BRAVE,7,C Murray,6-1/2,630000,13,4,ST,CAMELLIA HANDICAP,2,ALL WEATHER TRACK,4 5 4,D E Ferraris
6,銀城福星 ,V088,AUS,Dancescape,RICHCITY FORTUNE,27/09/2012,Lope Too,PPG,Lope de Vega,5cc1847dcce52f167ae9b7b5,106,Class 4,V088,2017/05/21,1162,1200M,5,1:10.39,GOOD,RICHCITY FORTUNE,11,H T Mo,-,840000,4.8,1,ST,BALSAMINE HANDICAP,3,TURF - C+3 Course,1 1 1,J Moore
5,盈華盛甲 ,A179,AUS,Fleur de Lion,GRACIOUS RYDER,11/10/2013,Deuces Are Wild,PPG,Tickets,5cc1847dcce52f167ae9b7b8,123,Class 4,A179,2017/05/21,1088,1200M,4,1:10.88,GOOD,GRACIOUS RYDER,9,S Clipperton,3,840000,12,5,ST,BALSAMINE HANDICAP,3,TURF - C+3 Course,6 5 5,D J Hall
6,紅麗舍 ,A005,GB,Red Boots,RED ELYSEES,18/02/2013,----,PPG,Champs Elysees,5cc1847dcce52f167ae9b7ba,133,Class 4,A005,2017/05/21,1117,1200M,8,1:11.04,GOOD,RED ELYSEES,1,H W Lai,4,840000,19,7,ST,BALSAMINE HANDICAP,3,TURF - C+3 Course,9 10 7,K L Man
6,安喜 ,V338,AUS,Ballet Society,ENDEARING,31/08/2012,World Order,PP,Lonhro,5cc1847dcce52f167ae9b7bc,122,Class 4,V338,2017/05/21,1107,1200M,2,1:10.91,GOOD,ENDEARING,2,M F Poon,3-1/4,840000,3.5,6,ST,BALSAMINE HANDICAP,3,TURF - C+3 Course,5 4 6,T P Yung
6,乘勝追擊 ,V369,IRE,Heavens Peak,LE PANACHE,15/05/2013,Battle Pride,PP,Acclamation,5cc1847dcce52f167ae9b7c0,118,Class 4,V369,2017/05/21,1092,1200M,3,1:11.90,GOOD,LE PANACHE,10,M L Yeung,9-1/2,840000,308,11,ST,BALSAMINE HANDICAP,3,TURF - C+3 Course,12 11 11,A Lee
6,華麗再現 ,V326,AUS,Ocean Pearl,GORGEOUS AGAIN,17/08/2012,----,ISG,Fastnet Rock,5cc1847dcce52f167ae9b7c1,132,Class 4,V326,2017/05/21,1044,1800M,7,1:49.23,GOOD,GORGEOUS AGAIN,3,J Moreira,-,840000,2.8,1,ST,CARNATION HANDICAP,4,TURF - C+3 Course,7 7 7 3 1,C S Shum
6,火天大有 ,V406,GB,Claiomh Solais,PROUD SKY,01/03/2013,Clear Cut,PP,Acclamation,5cc1847dcce52f167ae9b7ca,118,Class 4,V406,2017/05/21,1046,1800M,4,1:50.03,GOOD,PROUD SKY,11,M L Yeung,5,840000,196,10,ST,CARNATION HANDICAP,4,TURF - C+3 Course,11 10 11 11 10,A Lee
5,中華之光 ,A168,AUS,Letter From France,CHUNG WAH SPIRIT,08/09/2013,Cash Dash,PP,Dash For Cash,5cc1847dcce52f167ae9b7ce,125,Class 3,A168,2017/05/21,1100,1400M,3,1:22.35,GOOD,CHUNG WAH SPIRIT,5,Z Purton,-,1235000,6.5,1,ST,THE 18 DISTRICTS CUP (HANDICAP),5,TURF - C+3 Course,4 5 5 1,C H Yip
5,多紅利 ,A215,AUS,Touch Of Greatness,HAIR TRIGGER,22/08/2013,Hair Trigger,PP,Smart Missile,5cc1847dcce52f167ae9b7d2,131,Class 3,A215,2017/05/21,1128,1400M,7,1:23.13,GOOD,HAIR TRIGGER,1,D Whyte,4-3/4,1235000,14,7,ST,THE 18 DISTRICTS CUP (HANDICAP),5,TURF - C+3 Course,7 7 7 7,J Moore
5,帝豪寶寶 ,A050,NZ,Tsukioka,REGENCY BO BO,14/08/2013,----,PPG,Denman,5cc1847dcce52f167ae9b7d3,130,Class 3,A050,2017/05/21,1087,1400M,2,1:22.52,GOOD,REGENCY BO BO,2,J Moreira,1,1235000,1.6,3,ST,THE 18 DISTRICTS CUP (HANDICAP),5,TURF - C+3 Course,5 4 3 3,A S Cruz
8,君悅灣 ,P421,NZ,Haberdashery,GRAND HARBOUR,16/11/2010,----,PPG,Savabeel,5cc1847dcce52f167ae9b7d5,119,Class 3,P421,2017/05/21,1199,1400M,11,1:22.46,GOOD,GRAND HARBOUR,10,W M Lai,1/2,1235000,35,2,ST,THE 18 DISTRICTS CUP (HANDICAP),5,TURF - C+3 Course,1 1 1 2,C W Chang
5,西域猴王 ,A131,GB,Zarkiyna,ALCAZAR,07/04/2014,Alcazar,PP,Rio de La Plata,5cc1847dcce52f167ae9b7d6,124,Class 3,A131,2017/05/21,1074,1400M,8,1:24.92,GOOD,ALCAZAR,7,O Doleuze,16,1235000,196,11,ST,THE 18 DISTRICTS CUP (HANDICAP),5,TURF - C+3 Course,3 3 4 11,K L Man
6,瀟灑王子 ,V069,AUS,Angora,CARE FREE PRINCE,21/08/2012,Care Free Boy,PPG,Street Sense,5cc1847dcce52f167ae9b7d7,133,Class 4,V069,2017/05/21,1131,1400M,13,1:23.33,GOOD,CARE FREE PRINCE,1,N Callan,-,840000,5.5,1,ST,CELOSIA HANDICAP,6,TURF - C+3 Course,1 1 1 1,K L Man
6,型酒杯 ,A160,IRE,Marine City,SMART BABY,11/05/2013,High Shields,PP,Shamardal,5cc1847dcce52f167ae9b7db,123,Class 3,A160,2017/05/21,1191,1400M,5,1:24.54,GOOD,SMART BABY,6,C Y Ho,13-3/4,1235000,257,10,ST,THE 18 DISTRICTS CUP (HANDICAP),5,TURF - C+3 Course,8 8 9 10,C Fownes
8,勁嘉輝 ,T236,AUS,Myrrh,ENORMOUS HONOUR,22/10/2010,Enormous Honour,PP,Encosta de Lago,5cc1847dcce52f167ae9b7dc,116,Class 3,T236,2017/05/21,1140,1400M,6,1:23.10,GOOD,ENORMOUS HONOUR,8,H N Wong,4-3/4,1235000,35,6,ST,THE 18 DISTRICTS CUP (HANDICAP),5,TURF - C+3 Course,11 11 11 6,Y S Tsui
5,勇闖者 ,A030,AUS,Black Mamba,INFINITY ENDEAVOUR,19/11/2013,Rock The Mamba,PPG,Fastnet Rock,5cc1847dcce52f167ae9b7df,127,Class 4,A030,2017/05/21,1096,1400M,8,1:23.42,GOOD,INFINITY ENDEAVOUR,5,K Teetan,1/2,840000,3.7,2,ST,CELOSIA HANDICAP,6,TURF - C+3 Course,4 2 2 2,J Size
5,智愛 ,A010,AUS,Zipanese,GRADE ONE,13/11/2013,Manhattaning,PPG,Manhattan Rain,5cc1847dcce52f167ae9b7e0,120,Class 4,A010,2017/05/21,1177,1400M,6,1:24.04,GOOD,GRADE ONE,9,S Clipperton,4-1/2,840000,11,7,ST,CELOSIA HANDICAP,6,TURF - C+3 Course,9 8 13 7,P O'Sullivan
5,怪獸都市 ,A190,NZ,Holiday In Goa,VIVA COUNCIL,26/10/2013,----,PPG,O'Reilly,5cc1847dcce52f167ae9b7e1,118,Class 4,A190,2017/05/21,1096,1400M,7,1:24.07,GOOD,VIVA COUNCIL,10,M L Yeung,4-3/4,840000,152,8,ST,CELOSIA HANDICAP,6,TURF - C+3 Course,12 12 12 8,L Ho
5,快利 ,A006,AUS,Metung Belle,ALL YOU NEED,09/10/2013,Major Rich,PPG,Danerich,5cc1847dcce52f167ae9b7e2,128,Class 4,A006,2017/05/21,1146,1400M,12,1:24.13,GOOD,ALL YOU NEED,4,Z Purton,5,840000,4.8,9,ST,CELOSIA HANDICAP,6,TURF - C+3 Course,10 9 10 9,R Gibson
5,金禧足球 ,A085,NZ,One Love,CELEBRATION,16/10/2013,----,PPG,O'Reilly,5cc1847dcce52f167ae9b7e4,123,Class 4,A085,2017/05/21,1031,1400M,1,1:24.22,GOOD,CELEBRATION,7,H W Lai,5-1/2,840000,235,11,ST,CELOSIA HANDICAP,6,TURF - C+3 Course,5 4 9 11,D E Ferraris
7,漸信名駒 ,T253,USA,Aucilla,JIMSON THE FAMOUS,26/03/2012,----,PPG,Yes It's True,5cc1847dcce52f167ae9b7e5,109,Class 4,T253,2017/05/21,1042,1400M,14,1:24.22,GOOD,JIMSON THE FAMOUS,14,H N Wong,5-1/2,840000,159,10,ST,CELOSIA HANDICAP,6,TURF - C+3 Course,7 6 3 10,C H Yip
7,老友記 ,T313,AUS,La Falette,BORNTOACHIEVE,04/10/2011,Borntoachieve,PP,Bernardini,5cc1847dcce52f167ae9b7e9,126,Class 3,T313,2017/05/21,1115,1200M,2,1:09.51,GOOD,BORNTOACHIEVE,1,K K Chiong,1-1/2,1235000,3.5,3,ST,CHAMOMILE HANDICAP,7,ALL WEATHER TRACK,3 3 3,Y S Tsui
6,新威龍 ,V412,AUS,Snaps,SUNNY DRAGON,30/08/2012,Paceman,PP,Duporth,5cc1847dcce52f167ae9b7ea,119,Class 3,V412,2017/05/21,1200,1200M,3,1:09.59,GOOD,SUNNY DRAGON,10,J Moreira,2,1235000,5,4,ST,CHAMOMILE HANDICAP,7,ALL WEATHER TRACK,10 10 4,R Gibson
5,暴風俠 ,A123,NZ,Leigh Valley,HURRICANE HUNTER,08/10/2013,----,PPG,Darci Brahma,5cc1847dcce52f167ae9b7eb,122,Class 4,A123,2017/05/21,1128,1400M,4,1:24.25,GOOD,HURRICANE HUNTER,6,K C Leung,5-3/4,840000,14,12,ST,CELOSIA HANDICAP,6,TURF - C+3 Course,3 5 6 12,T P Yung
7,威先生 ,T334,AUS,Prompt,MR RIGHT,29/08/2011,----,ISG,Statue Of Liberty,5cc1847dcce52f167ae9b7ec,118,Class 3,T334,2017/05/21,1222,1200M,7,1:09.60,GOOD,MR RIGHT,9,M L Yeung,2,1235000,33,5,ST,CHAMOMILE HANDICAP,7,ALL WEATHER TRACK,1 1 5,L Ho
6,理想回報 ,A305,GB,Cape Dollar,DOLLAR REWARD,11/04/2013,Dollar Reward,PP,Shamardal,5cc1847dcce52f167ae9b7f3,115,Class 3,A305,2017/05/21,1033,1200M,5,1:09.86,GOOD,DOLLAR REWARD,5,H T Mo,3-3/4,1235000,11,8,ST,CHAMOMILE HANDICAP,7,ALL WEATHER TRACK,5 5 8,C S Shum
5,砂漿邦 ,A097,AUS,Whisper Her Name,KING MORTAR,13/09/2013,The Mob,PP,Street Boss,5cc1847dcce52f167ae9b7f5,111,Class 3,A097,2017/05/21,1095,1200M,12,1:10.63,GOOD,KING MORTAR,8,M F Poon,2-1/2,1235000,22,3,ST,THE SKOL CUP (HANDICAP),8,TURF - C+3 Course,1 1 3,J Moore
5,翡翠劇院 ,A040,AUS,Miguelita,JADE THEATRE,10/11/2013,Gasoline,PP,Pluck,5cc1847dcce52f167ae9b7f6,122,Class 3,A040,2017/05/21,1074,1200M,7,1:10.82,GOOD,JADE THEATRE,6,J Moreira,3-3/4,1235000,14,4,ST,THE SKOL CUP (HANDICAP),8,TURF - C+3 Course,9 7 4,K L Man
7,老友威威 ,T349,AUS,Tintoretto,LUCKY GUY,01/10/2011,Next Day,PP,Domesday,5cc1847dcce52f167ae9b7f8,128,Class 3,T349,2017/05/21,1198,1200M,6,1:10.89,GOOD,LUCKY GUY,3,Z Purton,4-1/4,1235000,3.3,5,ST,THE SKOL CUP (HANDICAP),8,TURF - C+3 Course,5 4 5,C H Yip
6,星運判官 ,A147,NZ,Annalee,THE JUDGE,22/10/2012,Ryan Jim,PP,Align,5cc1847dcce52f167ae9b7fa,122,Class 3,A147,2017/05/21,1030,1200M,10,1:11.10,GOOD,THE JUDGE,7,O Doleuze,5-1/2,1235000,43,7,ST,THE SKOL CUP (HANDICAP),8,TURF - C+3 Course,11 8 7,C Fownes
7,萬事欣 ,T129,AUS,Fairy Tree,MULTIMAX,24/09/2011,Magical Jester,PPG,Court Command,5cc1847dcce52f167ae9b7fb,110,Class 3,T129,2017/05/21,1156,1200M,3,1:11.34,GOOD,MULTIMAX,10,K C Ng,7,1235000,20,9,ST,THE SKOL CUP (HANDICAP),8,TURF - C+3 Course,6 5 9,A S Cruz
6,阿凡達 ,V123,IRE,Arabian Art,LOOK ERAS,16/04/2013,----,PPG,Dream Ahead,5cc1847dcce52f167ae9b7fc,108,Class 3,V123,2017/05/21,1050,1200M,4,1:11.11,GOOD,LOOK ERAS,12,H N Wong,5-3/4,1235000,42,8,ST,THE SKOL CUP (HANDICAP),8,TURF - C+3 Course,8 9 8,Y S Tsui
6,嬴風雲 ,V321,AUS,Kaimana,SMILING CHARM,19/10/2012,----,ISG,Fastnet Rock,5cc1847dcce52f167ae9b802,117,Class 3,V321,2017/05/21,1141,1600M,8,1:35.27,GOOD,SMILING CHARM,12,D Whyte,N,1235000,19,2,ST,GLADIOLUS HANDICAP,9,TURF - C+3 Course,13 14 14 2,C W Chang
5,大籐王 ,A061,NZ,Grand Princess,RATTAN,16/10/2013,----,PPG,Savabeel,5cc1847dcce52f167ae9b803,116,Class 3,A061,2017/05/21,1117,1600M,10,1:35.33,GOOD,RATTAN,14,J Moreira,3/4,1235000,1.8,4,ST,GLADIOLUS HANDICAP,9,TURF - C+3 Course,6 5 5 4,R Gibson
7,君臨大地 ,V192,FR,Wings Of Glory,AMAZING AGILITY,20/04/2012,Ajalo,PP,King's Best,5cc1847dcce52f167ae9b805,127,Class 3,V192,2017/05/21,988,1600M,11,1:35.63,GOOD,AMAZING AGILITY,5,K C Leung,2-1/2,1235000,29,7,ST,GLADIOLUS HANDICAP,9,TURF - C+3 Course,14 12 8 7,D E Ferraris
6,財寶家駒 ,V101,AUS,Truly Kissed,HOME RUN,25/09/2012,----,PPG,Hinchinbrook,5cc1847dcce52f167ae9b806,124,Class 3,V101,2017/05/21,1128,1600M,9,1:35.58,GOOD,HOME RUN,8,N Callan,2-1/4,1235000,12,6,ST,GLADIOLUS HANDICAP,9,TURF - C+3 Course,12 13 11 6,Y S Tsui
7,龍船鼓響 ,T286,IRE,Citron Presse,CITRON SPIRIT,12/04/2012,Citron Spirit,PP,Invincible Spirit,5cc1847dcce52f167ae9b808,123,Class 3,T286,2017/05/21,1020,1600M,12,1:35.78,GOOD,CITRON SPIRIT,1,M F Poon,3-1/2,1235000,7.6,9,ST,GLADIOLUS HANDICAP,9,TURF - C+3 Course,7 6 4 9,P F Yiu
8,觀自在 ,S015,NZ,Asiana,ISHVARA,05/10/2010,----,PPG,Coats Choice,5cc1847dcce52f167ae9b809,128,Class 3,S015,2017/05/21,1094,1600M,3,1:36.60,GOOD,ISHVARA,4,M L Yeung,8-3/4,1235000,25,13,ST,GLADIOLUS HANDICAP,9,TURF - C+3 Course,9 11 13 13,T P Yung
6,勝利導航 ,A024,AUS,Morning Dews,KEEN VENTURE,01/09/2012,Tulsa,PP,Sebring,5cc1847dcce52f167ae9b80c,113,Class 2,A024,2017/05/21,1075,1600M,13,1:34.59,GOOD,KEEN VENTURE,14,M L Yeung,-,1750000,42,1,ST,LOTUS HANDICAP,10,TURF - C+3 Course,13 13 13 1,A Lee
6,金如意 ,A172,NZ,Dantessa,RULE THEE,01/11/2012,Golden Coin,PP,Tavistock,5cc1847dcce52f167ae9b811,114,Class 3,A172,2017/05/21,1078,1600M,13,1:36.17,GOOD,RULE THEE,11,K C Ng,6,1235000,274,12,ST,GLADIOLUS HANDICAP,9,TURF - C+3 Course,1 4 7 12,P O'Sullivan
6,四季旺 ,V410,AUS,Pyramisa's Lass,SEASONS BLOOM,14/09/2012,Le Capitaine,PP,Captain Sonador,5cc1847dcce52f167ae9b813,131,Class 2,V410,2017/05/21,1024,1600M,7,1:34.80,GOOD,SEASONS BLOOM,2,K C Leung,1-1/4,1750000,9.1,6,ST,LOTUS HANDICAP,10,TURF - C+3 Course,8 9 8 6,C S Shum
6,牛精輝煌 ,A118,IRE,Biz Bar,BULLISH GLORY,24/04/2013,Biz Heart,PP,Roderic O'Connor,5cc1847dcce52f167ae9b81a,112,Class 2,A118,2017/05/21,1041,1600M,3,1:35.31,GOOD,BULLISH GLORY,11,K C Ng,4-1/2,1750000,394,13,ST,LOTUS HANDICAP,10,TURF - C+3 Course,14 14 14 13,A S Cruz
7,小米周 ,T355,AUS,Bani Yas,LUCKY GIRL,25/09/2011,More Soccer,PP,Onemorenomore,5cc1847dcce52f167ae9b81b,113,Class 2,T355,2017/05/21,1194,1600M,5,1:36.16,GOOD,LUCKY GIRL,5,H T Mo,9-3/4,1750000,15,14,ST,LOTUS HANDICAP,10,TURF - C+3 Course,10 10 11 14,C S Shum
5,常豐裕 ,A266,NZ,Senorita Rosay,JOLLY BOUNTIFUL,01/11/2013,Handle Bars Down,PPG,Bullbars,5cc1847dcce52f167ae9b81d,122,Class 4,A266,2017/05/17,983,1000M,7,0:57.32,GOOD TO FIRM,JOLLY BOUNTIFUL,8,J Moreira,2-1/4,840000,3.8,3,HV,DEAUVILLE AUGUST YEARLING SALES HANDICAP,1,TURF - B Course,8 7 3,J Size
7,喜菜 ,T284,ITY,Sommerflora,DR RACE,04/05/2012,Dr King,PP,Dr Fong,5cc1847dcce52f167ae9b820,121,Class 4,T284,2017/05/17,1052,1000M,12,0:57.41,GOOD TO FIRM,DR RACE,7,K C Leung,2-3/4,840000,17,4,HV,DEAUVILLE AUGUST YEARLING SALES HANDICAP,1,TURF - B Course,11 10 4,D E Ferraris
5,勇冠多 ,V376,NZ,Godspell,FLYING GODSPELL,12/11/2013,----,PPG,Per Incanto,5cc1847dcce52f167ae9b821,118,Class 4,V376,2017/05/17,1067,1000M,3,0:57.70,GOOD TO FIRM,FLYING GODSPELL,2,H T Mo,4-3/4,840000,8.1,6,HV,DEAUVILLE AUGUST YEARLING SALES HANDICAP,1,TURF - B Course,4 5 6,Y S Tsui
6,君子精神 ,V274,NZ,Quality Dream,JUNZI,21/10/2012,Rebel Heart,PPG,Red Giant,5cc1847dcce52f167ae9b822,125,Class 4,V274,2017/05/17,997,1000M,10,0:57.72,GOOD TO FIRM,JUNZI,6,N Callan,4-3/4,840000,21,7,HV,DEAUVILLE AUGUST YEARLING SALES HANDICAP,1,TURF - B Course,9 9 7,W Y So
5,紅衣優駿 ,A039,NZ,Viking Angel,MORETHANLUCKY,12/10/2013,Morethanlucky,PP,Per Incanto,5cc1847dcce52f167ae9b824,127,Class 4,A039,2017/05/17,1159,1000M,8,0:57.99,GOOD TO FIRM,MORETHANLUCKY,1,M L Yeung,6-1/2,840000,7.9,9,HV,DEAUVILLE AUGUST YEARLING SALES HANDICAP,1,TURF - B Course,6 8 9,T P Yung
10,富貴榮華 ,P324,IRE,Saoire,WEALTHY FORTUNE,17/02/2009,Requisition,PP,Invincible Spirit,5cc1847dcce52f167ae9b82d,125,Class 5,P324,2017/05/17,1012,2200M,5,2:20.52,GOOD TO FIRM,WEALTHY FORTUNE,5,O Doleuze,-,630000,9.6,1,HV,FRANCE GALOP OWNERS DEPARTMENT HANDICAP,2,TURF - B Course,4 5 2 2 1 1,K L Man
7,勝利仔 ,S355,NZ,La Bella Dama,VICTORY BOYS,12/11/2011,----,PPG,Mastercraftsman,5cc1847dcce52f167ae9b834,122,Class 3,S355,2017/05/17,1179,1800M,3,1:48.85,GOOD TO FIRM,VICTORY BOYS,5,S Clipperton,-,1235000,3.2,1,HV,LONGCHAMP RACECOURSE HANDICAP,3,TURF - B Course,6 6 6 4 1,D J Hall
6,勁有波幅 ,V081,AUS,Strikeline,HIGH VOLATILITY,03/11/2012,The Barrister,PP,Star Witness,5cc1847dcce52f167ae9b836,119,Class 3,V081,2017/05/17,1151,1800M,9,1:49.04,GOOD TO FIRM,HIGH VOLATILITY,6,K C Leung,1-1/4,1235000,29,2,HV,LONGCHAMP RACECOURSE HANDICAP,3,TURF - B Course,1 1 1 1 2,K W Lui
7,英明神駒 ,V046,FR,Ashalanda,RICKFIELD,08/04/2012,Ashlan,PP,Dansili,5cc1847dcce52f167ae9b83d,131,Class 3,V046,2017/05/17,1074,1800M,6,1:49.58,GOOD TO FIRM,RICKFIELD,1,U Rispoli,4-1/2,1235000,14,7,HV,LONGCHAMP RACECOURSE HANDICAP,3,TURF - B Course,9 9 8 8 7,A T Millard
9,勁勇威龍 ,S078,NZ,Annie Daly,SPINNING DANCER,04/09/2009,Spinning Dancer,PP,Commands,5cc1847dcce52f167ae9b83f,131,Class 4,S078,2017/05/17,1039,1650M,11,1:40.59,GOOD TO FIRM,SPINNING DANCER,5,U Rispoli,1/2,840000,19,4,HV,EQUIDIA RACING CHANNEL HANDICAP,4,TURF - B Course,12 11 11 4,K L Man
5,劍聶風 ,A201,AUS,Grantsville,MISTER MONTE,08/10/2013,Futura,PP,Hussonet,5cc1847dcce52f167ae9b842,115,Class 3,A201,2017/05/17,1037,1800M,8,1:50.92,GOOD TO FIRM,MISTER MONTE,4,H T Mo,13,1235000,135,9,HV,LONGCHAMP RACECOURSE HANDICAP,3,TURF - B Course,3 5 7 9 9,C W Chang
6,好叻仔 ,V102,AUS,Free Spirited,SUPERIOR BOY,11/11/2012,----,PPG,Magic Albert,5cc1847dcce52f167ae9b843,129,Class 4,V102,2017/05/17,1164,1650M,1,1:40.96,GOOD TO FIRM,SUPERIOR BOY,6,O Doleuze,3,840000,5.1,7,HV,EQUIDIA RACING CHANNEL HANDICAP,4,TURF - B Course,2 5 5 7,C W Chang
5,得其康 ,V260,AUS,Kamiri,DARING HEART,13/11/2013,----,PPG,Show A Heart,5cc1847dcce52f167ae9b844,127,Class 4,V260,2017/05/17,998,1650M,12,1:41.35,GOOD TO FIRM,DARING HEART,7,N Callan,5-1/2,840000,10,8,HV,EQUIDIA RACING CHANNEL HANDICAP,4,TURF - B Course,8 10 10 8,D E Ferraris
6,奇妙星光 ,V408,IRE,Tea Chest,AMAZING GOLD,15/02/2013,Mint Chai,PP,Roderic O'Connor,5cc1847dcce52f167ae9b845,131,Class 4,V408,2017/05/17,983,1650M,4,1:41.73,GOOD TO FIRM,AMAZING GOLD,1,K C Leung,7-3/4,840000,10,9,HV,EQUIDIA RACING CHANNEL HANDICAP,4,TURF - B Course,4 9 8 9,L Ho
6,育馬妙星 ,V197,AUS,Like The Wind,BREEDERS' STAR,29/09/2012,Mistral Thief,PP,Jet Spur,5cc1847dcce52f167ae9b848,122,Class 3,V197,2017/05/17,1141,1200M,7,1:09.80,GOOD TO FIRM,BREEDERS' STAR,6,N Callan,-,1235000,7.7,1,HV,LE FRENCH MAY TROPHY (HANDICAP),5,TURF - B Course,5 5 1,D E Ferraris
6,大聚會 ,V293,GB,Langs Lash,JOLLY CONVERGENCE,29/04/2013,Waipu Cove,PP,Equiano,5cc1847dcce52f167ae9b84a,120,Class 3,V293,2017/05/17,1059,1200M,5,1:10.29,GOOD TO FIRM,JOLLY CONVERGENCE,2,H T Mo,3,1235000,4.8,5,HV,LE FRENCH MAY TROPHY (HANDICAP),5,TURF - B Course,8 9 5,T P Yung
7,肥仔 ,V071,AUS,Carnebelle,IRON BOY,17/08/2011,Californian Man,PP,California Dane,5cc1847dcce52f167ae9b84c,129,Class 3,V071,2017/05/17,1187,1200M,8,1:10.34,GOOD TO FIRM,IRON BOY,3,J Moreira,3-1/4,1235000,2.9,6,HV,LE FRENCH MAY TROPHY (HANDICAP),5,TURF - B Course,4 4 6,K W Lui
6,勝利歡星 ,V358,AUS,Rekindled Applause,VICTORY MACHINE,05/10/2012,Rekindled Effort,PP,Redoute's Choice,5cc1847dcce52f167ae9b84f,115,Class 3,V358,2017/05/17,1045,1200M,3,1:10.46,GOOD TO FIRM,VICTORY MACHINE,11,K Teetan,4,1235000,7.7,7,HV,LE FRENCH MAY TROPHY (HANDICAP),5,TURF - B Course,3 3 7,J Moore
5,堅離地 ,A235,IRE,Cuilaphuca,WONDERFUL TIGER,11/04/2014,Forrest Prince,PP,Approve,5cc1847dcce52f167ae9b852,118,Class 3,A235,2017/05/17,1077,1200M,6,1:11.47,GOOD TO FIRM,WONDERFUL TIGER,9,W M Lai,10-1/2,1235000,185,10,HV,LE FRENCH MAY TROPHY (HANDICAP),5,TURF - B Course,10 10 10,C W Chang
6,威力名城 ,A139,AUS,Across The Moon,INTREPIC,30/08/2012,Intrepic,PP,Medaglia d'Oro,5cc1847dcce52f167ae9b853,116,Class 3,A139,2017/05/17,1006,1200M,9,1:14.77,GOOD TO FIRM,INTREPIC,10,M L Yeung,31,1235000,148,12,HV,LE FRENCH MAY TROPHY (HANDICAP),5,TURF - B Course,12 12 12,D J Hall
9,中華壹號 ,T207,IRE,Lucky Norwegian,LOVE CHUNGHWA,26/04/2010,Charter,PP,Elusive City,5cc1847dcce52f167ae9b855,115,Class 4,T207,2017/05/17,1155,1200M,2,1:10.38,GOOD TO FIRM,LOVE CHUNGHWA,12,M L Yeung,-,840000,17,1,HV,FRENCH RACING & BREEDING COMMITTEE HANDICAP,6,TURF - B Course,7 6 1,T P Yung
6,紅星 ,V273,AUS,Bush Triumph,STARLIGHT,27/10/2012,Red Eye Flyer,PPG,Red Element,5cc1847dcce52f167ae9b856,122,Class 4,V273,2017/05/17,1070,1200M,10,1:10.48,GOOD TO FIRM,STARLIGHT,10,U Rispoli,1/2,840000,8.9,2,HV,FRENCH RACING & BREEDING COMMITTEE HANDICAP,6,TURF - B Course,11 10 2,C H Yip
6,你知我意 ,A052,AUS,Dyna Slam,GOOD COMPANION,19/08/2012,----,PPG,Exceed And Excel,5cc1847dcce52f167ae9b859,129,Class 4,A052,2017/05/17,1063,1200M,4,1:10.77,GOOD TO FIRM,GOOD COMPANION,4,N Callan,2-1/2,840000,4.6,5,HV,FRENCH RACING & BREEDING COMMITTEE HANDICAP,6,TURF - B Course,4 4 5,D Cruz
6,陽明秋秋 ,A057,NZ,Vital Choice,VITAL SPRING,26/10/2012,----,PPG,Per Incanto,5cc1847dcce52f167ae9b85a,123,Class 4,A057,2017/05/17,1090,1200M,3,1:10.89,GOOD TO FIRM,VITAL SPRING,9,O Doleuze,3-1/4,840000,7.4,6,HV,FRENCH RACING & BREEDING COMMITTEE HANDICAP,6,TURF - B Course,5 5 6,J Size
6,順勢寶 ,V310,IRE,Bright Snow,SUPER TURBO,23/03/2013,Snowy Scene,PP,Royal Applause,5cc1847dcce52f167ae9b85e,123,Class 2,V310,2017/05/17,1030,1200M,3,1:09.25,GOOD TO FIRM,SUPER TURBO,7,J Moreira,-,1750000,2.1,1,HV,THE FRANCE GALOP CUP (HANDICAP),7,TURF - B Course,9 9 1,D J Hall
5,首映 ,A051,NZ,More Than Sum,PREMIERE,05/11/2013,----,PPG,Dylan Thomas,5cc1847dcce52f167ae9b864,118,Class 2,A051,2017/05/17,1098,1200M,11,1:09.85,GOOD TO FIRM,PREMIERE,12,U Rispoli,3-3/4,1750000,14,7,HV,THE FRANCE GALOP CUP (HANDICAP),7,TURF - B Course,1 1 7,J Size
