date,raceCource,raceNo,going,raceName,road,money,class,dist,plc,horseNo,horseName,jockey,trainer,awt,dhw,draw,lbw,runPos,finishTime,odds,horseCode,Chinese Name,Code,English Name,Former Name,Sire,Dam,Import Type,Country Of Origin,Age,Foaling Date,Jockey,騎師_x,1ST_x,1DH_x,2ND_x,2DH_x,3RD_x,3DH_x,4TH_x,4DH_x,5TH_x,5DH_x,STARTS_x,STAKES_x,Win%_x,騎師_y,Jockey2,Trainer,練馬師_x,1ST_y,1DH_y,2ND_y,2DH_y,3RD_y,3DH_y,4TH_y,4DH_y,5TH_y,5DH_y,STARTS_y,STAKES_y,Win%_y,練馬師_y,Trainer2,DamRank,SireRank
2018-07-08 00:00:00,ST,4,GOOD TO FIRM,HOI HA HANDICAP,TURF - "C" Course,1860000,Class 2,2000M,3,8.0,GENERAL SHERMAN,H N Wong,A S Cruz,115,1073,2,2-1/4,7 7 7 5 3,1:59.90,11,V125,將才 ,V125,GENERAL SHERMAN,General Sherman,Teofilo,Cromac,PP,IRE,7.0,2012-04-16 00:00:00,Wong H.N.,黃皓楠,24,1,23,--,18,--,23,1,27,1,367,26146425.0,6.5,黃皓楠,H N Wong,Cruz A.S.,告東尼,53,--,54,--,50,--,73,1,52,--,583,139304960.0,9.10,告東尼,A S Cruz,3.0,2.0
2018-07-08 00:00:00,ST,4,GOOD TO FIRM,HOI HA HANDICAP,TURF - "C" Course,1860000,Class 2,2000M,4,5.0,SUPER CHIC,C Y Ho,A S Cruz,121,1009,8,3,8 8 8 6 4,2:00.02,10,A134,勁哥兒 ,A134,SUPER CHIC,Saent,Strategic Prince,Eroica,PP,IRE,6.0,2013-12-03 00:00:00,Ho C.Y.,何澤堯,24,--,22,--,32,--,30,2,31,1,458,27797650.0,5.2,何澤堯,C Y Ho,Cruz A.S.,告東尼,53,--,54,--,50,--,73,1,52,--,583,139304960.0,9.10,告東尼,A S Cruz,4.0,4.0
2018-07-08 00:00:00,ST,4,GOOD TO FIRM,HOI HA HANDICAP,TURF - "C" Course,1860000,Class 2,2000M,5,6.0,GORGEOUS KING,K C Leung,A T Millard,122,1164,1,4-1/2,5 4 5 3 5,2:00.24,18,V118,豐彩皇 ,V118,GORGEOUS KING,Cape Clear Island,Fastnet Rock,Kushnarenkovo,PP,IRE,7.0,2012-08-05 00:00:00,Leung K.C.,梁家俊,37,--,38,--,44,--,41,1,49,--,553,60011150.0,6.7,梁家俊,K C Leung,Millard A.T.,苗禮德,34,--,24,--,30,--,29,--,23,--,291,47944320.0,11.70,苗禮德,A T Millard,5.0,5.0
2018-07-08 00:00:00,ST,4,GOOD TO FIRM,HOI HA HANDICAP,TURF - "C" Course,1860000,Class 2,2000M,6,1.0,STIMULATION,T Berry,A S Cruz,129,1022,5,4-3/4,6 6 6 8 6,2:00.29,8.4,B351,興惑 ,B351,STIMULATION,Akihiro,Deep Impact,Baahama,PP,JPN,5.0,2014-02-21 00:00:00,Berry T.,貝湯美,20,--,26,--,38,1,33,--,39,--,418,45697300.0,4.8,貝湯美,T Berry,Cruz A.S.,告東尼,53,--,54,--,50,--,73,1,52,--,583,139304960.0,9.10,告東尼,A S Cruz,6.0,6.0
2018-07-08 00:00:00,ST,4,GOOD TO FIRM,HOI HA HANDICAP,TURF - "C" Course,1860000,Class 2,2000M,7,3.0,ROCKETEER,K Teetan,F C Lor,127,1207,4,9-1/4,4 5 4 7 7,2:01.01,15,A214,火箭駒 ,A214,ROCKETEER,Rocketeer,Smart Missile,Some Girls Do,PP,AUS,5.0,2013-10-23 00:00:00,Teetan K.,田泰安,52,1,54,1,70,--,60,--,57,--,588,70099585.0,8.8,田泰安,K Teetan,Lor F.C.,羅富全,65,--,47,--,49,--,39,--,34,--,432,62296860.0,15.00,羅富全,F C Lor,7.0,5.0
2018-07-08 00:00:00,ST,4,GOOD TO FIRM,HOI HA HANDICAP,TURF - "C" Course,1860000,Class 2,2000M,8,7.0,JOLLY GENE,M F Poon,A S Cruz,117,1115,6,18-1/2,3 2 2 4 8,2:02.48,59,T146,非常堅 ,T146,JOLLY GENE,Impulsive Moment,Galileo,Luas Line,PP,IRE,8.0,2011-01-30 00:00:00,Poon M.F.,潘明輝,35,--,37,--,50,--,42,--,47,--,454,43238600.0,7.7,潘明輝,M F Poon,Cruz A.S.,告東尼,53,--,54,--,50,--,73,1,52,--,583,139304960.0,9.10,告東尼,A S Cruz,8.0,8.0
2018-07-08 00:00:00,ST,5,GOOD TO FIRM,SHAM CHUNG HANDICAP,TURF - "C" Course,880000,Class 4,1200M,1,7.0,CORDYCEPS,J Moreira,K W Lui,122,1215,2,-,3 5 1,1:09.67,3.3,B070,蟲草之星 ,B070,CORDYCEPS,----,Stratum,Enciamo,PPG,AUS,4.0,2014-11-09 00:00:00,Moreira J.,莫雷拉,134,--,98,1,76,--,74,1,50,--,660,162786520.0,20.3,莫雷拉,J Moreira,Lui K.W.,呂健威,46,--,33,--,37,--,26,2,26,--,382,46833915.0,12.00,呂健威,K W Lui,1.0,2.0
2018-07-08 00:00:00,ST,5,GOOD TO FIRM,SHAM CHUNG HANDICAP,TURF - "C" Course,880000,Class 4,1200M,2,10.0,KING OPIE,O Doleuze,F C Lor,121,1120,7,N,2 1 2,1:09.72,8.8,B034,勁無比 ,B034,KING OPIE,----,Ocean Park,Hope So,PPG,NZ,4.0,2014-01-11 00:00:00,Doleuze O.,杜利萊,15,--,25,--,11,--,19,1,29,1,269,29963700.0,5.6,杜利萊,O Doleuze,Lor F.C.,羅富全,65,--,47,--,49,--,39,--,34,--,432,62296860.0,15.00,羅富全,F C Lor,2.0,4.0
2018-07-08 00:00:00,ST,5,GOOD TO FIRM,SHAM CHUNG HANDICAP,TURF - "C" Course,880000,Class 4,1200M,3,1.0,ROYAL MOJITO,M F Poon,C H Yip,124,1113,12,3,7 4 3,1:10.14,8.6,A261,好客本色 ,A261,ROYAL MOJITO,Royal Mojito,Darci Brahma,Lava Lady,PP,NZ,5.0,2013-08-27 00:00:00,Poon M.F.,潘明輝,35,--,37,--,50,--,42,--,47,--,454,43238600.0,7.7,潘明輝,M F Poon,Yip C.H.,葉楚航,40,--,40,--,43,--,41,1,42,--,535,41333450.0,7.50,葉楚航,C H Yip,3.0,7.0
2018-07-08 00:00:00,ST,5,GOOD TO FIRM,SHAM CHUNG HANDICAP,TURF - "C" Course,880000,Class 4,1200M,4,3.0,CITY LEGEND,K C Leung,T P Yung,125,993,10,3-3/4,10 10 4,1:10.26,29,A086,都市神話 ,A086,CITY LEGEND,----,Red Giant,Show Exhibit,PPG,NZ,5.0,2013-09-25 00:00:00,Leung K.C.,梁家俊,37,--,38,--,44,--,41,1,49,--,553,60011150.0,6.7,梁家俊,K C Leung,Yung T.P.,容天鵬,30,--,24,--,17,--,23,--,20,--,351,31432560.0,8.50,容天鵬,T P Yung,4.0,3.0
2018-07-08 00:00:00,ST,5,GOOD TO FIRM,SHAM CHUNG HANDICAP,TURF - "C" Course,880000,Class 4,1200M,5,8.0,LIGHTNING TREASURE,T Berry,P F Yiu,122,1179,3,3-3/4,4 2 5,1:10.29,3.7,B259,雷電寶 ,B259,LIGHTNING TREASURE,----,Swiss Ace,Authentic Desire,PPG,NZ,4.0,2014-07-11 00:00:00,Berry T.,貝湯美,20,--,26,--,38,1,33,--,39,--,418,45697300.0,4.8,貝湯美,T Berry,Yiu P.F.,姚本輝,35,--,27,--,46,--,36,--,28,1,414,42458950.0,8.50,姚本輝,P F Yiu,5.0,5.0
2018-07-08 00:00:00,ST,5,GOOD TO FIRM,SHAM CHUNG HANDICAP,TURF - "C" Course,880000,Class 4,1200M,6,4.0,BELLAGIO,Z Purton,M J Freedman,122,1176,11,5-1/4,9 8 6,1:10.50,4.9,B289,機智神駒 ,B289,BELLAGIO,Idea From Above,Echoes Of Heaven,Idea,PPG,NZ,4.0,2014-11-13 00:00:00,Purton Z.,潘頓,136,--,107,1,64,1,60,1,47,--,635,181824240.0,21.4,潘頓,Z Purton,Freedman M.J.,麥菲文,14,--,24,1,19,1,12,1,27,--,261,18641800.0,5.40,麥菲文,M J Freedman,6.0,6.0
2018-07-08 00:00:00,ST,5,GOOD TO FIRM,SHAM CHUNG HANDICAP,TURF - "C" Course,880000,Class 4,1200M,7,12.0,LA BOMBA,D Whyte,W Y So,118,1068,9,5-3/4,5 6 7,1:10.58,32,B143,喜奔騰 ,B143,LA BOMBA,----,Time Thief,De Right Stuff,PPG,AUS,4.0,2014-09-29 00:00:00,Whyte D.,韋達,28,--,37,--,35,--,35,--,41,1,400,38252500.0,7.0,韋達,D Whyte,So W.Y.,蘇偉賢,27,--,48,--,31,--,31,--,40,1,468,37629690.0,5.80,蘇偉賢,W Y So,7.0,8.0
2018-07-08 00:00:00,ST,5,GOOD TO FIRM,SHAM CHUNG HANDICAP,TURF - "C" Course,880000,Class 4,1200M,8,9.0,SEIZE THE SPIRIT,H N Wong,Y S Tsui,119,1093,8,6-3/4,11 11 8,1:10.73,122,B030,天地同心 ,B030,SEIZE THE SPIRIT,----,Mastercraftsman,Royal Ambition,PPG,NZ,4.0,2014-08-10 00:00:00,Wong H.N.,黃皓楠,24,1,23,--,18,--,23,1,27,1,367,26146425.0,6.5,黃皓楠,H N Wong,Tsui Y.S.,徐雨石,40,1,46,--,40,--,40,1,43,1,523,44427620.0,7.60,徐雨石,Y S Tsui,8.0,8.0
2018-07-08 00:00:00,ST,5,GOOD TO FIRM,SHAM CHUNG HANDICAP,TURF - "C" Course,880000,Class 4,1200M,9,6.0,CHARITY GRAND,M L Yeung,C S Shum,120,1030,6,7,8 9 9,1:10.79,89,B358,泰益善 ,B358,CHARITY GRAND,----,Exceed And Excel,Music Review,ISG,AUS,4.0,2014-09-09 00:00:00,Yeung M.L.,楊明綸,23,--,17,--,25,--,34,1,38,1,461,25206850.0,5.0,楊明綸,M L Yeung,Shum C.S.,沈集成,51,--,41,--,42,--,35,--,33,--,488,63076620.0,10.50,沈集成,C S Shum,9.0,5.0
2018-07-08 00:00:00,ST,5,GOOD TO FIRM,SHAM CHUNG HANDICAP,TURF - "C" Course,880000,Class 4,1200M,10,11.0,SPEEDY DRAGON,S Clipperton,D J Hall,120,1074,1,7-1/4,6 7 10,1:10.84,31,B185,龍鳳情祥 ,B185,SPEEDY DRAGON,Number One Ceed,Exceed And Excel,Innovation Girl,PPG,AUS,4.0,2014-10-15 00:00:00,Clipperton S.,祈普敦,18,--,27,--,26,1,21,--,22,--,341,35485300.0,5.3,祈普敦,S Clipperton,Hall D.J.,賀賢,20,--,38,--,30,1,30,--,27,--,386,29685140.0,5.20,賀賢,D J Hall,10.0,5.0
2018-07-08 00:00:00,ST,5,GOOD TO FIRM,SHAM CHUNG HANDICAP,TURF - "C" Course,880000,Class 4,1200M,11,5.0,CHACHAUP,A Sanna,P O'Sullivan,122,1136,5,8-1/4,1 3 11,1:10.99,142,B037,齊齊上 ,B037,CHACHAUP,----,Reward For Effort,Raewyn,PPG,AUS,4.0,2014-09-20 00:00:00,Sanna A.,沈拿,17,--,16,--,24,--,36,--,23,1,344,26315150.0,4.9,沈拿,A Sanna,O'Sullivan P.,蘇保羅,40,--,42,1,39,1,38,--,36,--,452,43964855.0,8.80,蘇保羅,P O'Sullivan,11.0,8.0
2018-07-08 00:00:00,ST,5,GOOD TO FIRM,SHAM CHUNG HANDICAP,TURF - "C" Course,880000,Class 4,1200M,UR,2.0,KHAKI,C Schofield,A T Millard,126,1181,4,---,---,---,11,A294,龍騰摘星 ,A294,KHAKI,Khaki,Commands,Chameleon,PP,AUS,5.0,2013-09-27 00:00:00,Schofield C.,史卓豐,38,--,27,--,33,--,44,--,31,--,410,55103300.0,9.3,史卓豐,C Schofield,Millard A.T.,苗禮德,34,--,24,--,30,--,29,--,23,--,291,47944320.0,11.70,苗禮德,A T Millard,nan,9.0
2018-07-08 00:00:00,ST,6,GOOD,SHUI LONG WO HANDICAP,ALL WEATHER TRACK,880000,Class 4,1200M,1,1.0,AMAZING MOMENT,Z Purton,P O'Sullivan,133,1071,3,-,4 4 1,1:08.46,2.5,T422,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Purton Z.,潘頓,136,--,107,1,64,1,60,1,47,--,635,181824240.0,21.4,潘頓,Z Purton,O'Sullivan P.,蘇保羅,40,--,42,1,39,1,38,--,36,--,452,43964855.0,8.80,蘇保羅,P O'Sullivan,nan,nan
2018-07-08 00:00:00,ST,6,GOOD,SHUI LONG WO HANDICAP,ALL WEATHER TRACK,880000,Class 4,1200M,2,4.0,GIDDY GIDDY,J Moreira,J Size,131,1130,7,1/2,2 2 2,1:08.56,6.9,S367,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Moreira J.,莫雷拉,134,--,98,1,76,--,74,1,50,--,660,162786520.0,20.3,莫雷拉,J Moreira,Size J.,蔡約翰,87,--,66,2,50,--,54,--,35,1,508,176441240.0,17.10,蔡約翰,J Size,nan,nan
2018-07-08 00:00:00,ST,6,GOOD,SHUI LONG WO HANDICAP,ALL WEATHER TRACK,880000,Class 4,1200M,3,9.0,JUST NOT LISTENING,D Whyte,J Moore,122,1184,10,2,1 1 3,1:08.78,8.7,B192,軍力勁 ,B192,JUST NOT LISTENING,Just Not Listening,Star Witness,High Aspirations,PPG,AUS,4.0,2014-10-09 00:00:00,Whyte D.,韋達,28,--,37,--,35,--,35,--,41,1,400,38252500.0,7.0,韋達,D Whyte,Moore J.,約翰摩亞,33,--,39,--,35,--,44,--,47,--,498,96764400.0,6.60,約翰摩亞,J Moore,3.0,6.0
2018-07-08 00:00:00,ST,6,GOOD,SHUI LONG WO HANDICAP,ALL WEATHER TRACK,880000,Class 4,1200M,4,2.0,DR PROACTIVE,M F Poon,D J Hall,127,1054,2,3,3 3 4,1:08.94,4.3,A345,慣勝積極 ,A345,DR PROACTIVE,----,Denman,Batroun,PPG,NZ,5.0,2013-09-18 00:00:00,Poon M.F.,潘明輝,35,--,37,--,50,--,42,--,47,--,454,43238600.0,7.7,潘明輝,M F Poon,Hall D.J.,賀賢,20,--,38,--,30,1,30,--,27,--,386,29685140.0,5.20,賀賢,D J Hall,4.0,5.0
2018-07-08 00:00:00,ST,6,GOOD,SHUI LONG WO HANDICAP,ALL WEATHER TRACK,880000,Class 4,1200M,5,8.0,PRECIOUS SWEETIE,H N Wong,L Ho,120,1132,9,5,5 5 5,1:09.26,31,B254,無價寶 ,B254,PRECIOUS SWEETIE,----,Fastnet Rock,Everswindell,PPG,AUS,4.0,2014-11-10 00:00:00,Wong H.N.,黃皓楠,24,1,23,--,18,--,23,1,27,1,367,26146425.0,6.5,黃皓楠,H N Wong,Ho L.,何良,32,--,36,--,36,--,33,1,41,--,467,38093795.0,6.90,何良,L Ho,5.0,5.0
2018-07-08 00:00:00,ST,6,GOOD,SHUI LONG WO HANDICAP,ALL WEATHER TRACK,880000,Class 4,1200M,6,3.0,MICKEY RICH,C Wong,P F Yiu,122,1065,5,5-3/4,11 10 6,1:09.36,14,B151,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Wong C.,黃俊,13,--,12,--,13,1,13,--,8,--,145,14269950.0,9.0,黃俊,C Wong,Yiu P.F.,姚本輝,35,--,27,--,46,--,36,--,28,1,414,42458950.0,8.50,姚本輝,P F Yiu,nan,nan
2018-07-08 00:00:00,ST,6,GOOD,SHUI LONG WO HANDICAP,ALL WEATHER TRACK,880000,Class 4,1200M,7,11.0,GOLDEN EFFORT,M Chadwick,C S Shum,119,1042,8,7-3/4,6 6 7,1:09.68,23,A427,金湶德 ,A427,GOLDEN EFFORT,Golden Effort,Reward For Effort,Coonac,PPG,AUS,4.0,2014-05-09 00:00:00,Chadwick M.,蔡明紹,19,--,32,--,20,--,35,--,36,--,386,28801650.0,4.9,蔡明紹,M Chadwick,Shum C.S.,沈集成,51,--,41,--,42,--,35,--,33,--,488,63076620.0,10.50,沈集成,C S Shum,7.0,8.0
2018-07-08 00:00:00,ST,6,GOOD,SHUI LONG WO HANDICAP,ALL WEATHER TRACK,880000,Class 4,1200M,8,12.0,GLITTERING ARMOUR,K C Ng,K W Lui,110,1183,12,7-3/4,8 9 8,1:09.69,107,B016,陽明豐豐 ,B016,GLITTERING ARMOUR,----,Battle Paint,Limelight,PPG,NZ,5.0,2013-01-10 00:00:00,Ng K.C.,吳嘉晉,2,--,5,--,8,--,12,--,10,--,275,4990400.0,0.7,吳嘉晉,K C Ng,Lui K.W.,呂健威,46,--,33,--,37,--,26,2,26,--,382,46833915.0,12.00,呂健威,K W Lui,8.0,8.0
2018-07-08 00:00:00,ST,6,GOOD,SHUI LONG WO HANDICAP,ALL WEATHER TRACK,880000,Class 4,1200M,9,10.0,KEEP GOING,K C Leung,Y S Tsui,120,1094,11,8-3/4,7 8 9,1:09.86,25,B231,不忘初心 ,B231,KEEP GOING,Collecting Curency,Testa Rossa,Mosoru,PPG,AUS,4.0,2014-10-08 00:00:00,Leung K.C.,梁家俊,37,--,38,--,44,--,41,1,49,--,553,60011150.0,6.7,梁家俊,K C Leung,Tsui Y.S.,徐雨石,40,1,46,--,40,--,40,1,43,1,523,44427620.0,7.60,徐雨石,Y S Tsui,9.0,9.0
2018-07-08 00:00:00,ST,6,GOOD,SHUI LONG WO HANDICAP,ALL WEATHER TRACK,880000,Class 4,1200M,10,6.0,STARTLING POWER,M L Yeung,T P Yung,123,1078,1,12-1/4,10 7 10,1:10.43,25,S204,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Yeung M.L.,楊明綸,23,--,17,--,25,--,34,1,38,1,461,25206850.0,5.0,楊明綸,M L Yeung,Yung T.P.,容天鵬,30,--,24,--,17,--,23,--,20,--,351,31432560.0,8.50,容天鵬,T P Yung,nan,nan
2018-07-08 00:00:00,ST,6,GOOD,SHUI LONG WO HANDICAP,ALL WEATHER TRACK,880000,Class 4,1200M,11,7.0,ELITE SPIRIT,A Sanna,D E Ferraris,123,1166,6,26,12 12 11,1:12.62,12,S200,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Sanna A.,沈拿,17,--,16,--,24,--,36,--,23,1,344,26315150.0,4.9,沈拿,A Sanna,Ferraris D.E.,霍利時,27,--,40,--,41,--,47,1,46,1,488,33464060.0,5.50,霍利時,D E Ferraris,nan,nan
2018-07-08 00:00:00,ST,6,GOOD,SHUI LONG WO HANDICAP,ALL WEATHER TRACK,880000,Class 4,1200M,12,5.0,A GOOD HORSE,T Berry,M J Freedman,125,1045,4,29-1/4,9 11 12,1:13.12,87,B032,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Berry T.,貝湯美,20,--,26,--,38,1,33,--,39,--,418,45697300.0,4.8,貝湯美,T Berry,Freedman M.J.,麥菲文,14,--,24,1,19,1,12,1,27,--,261,18641800.0,5.40,麥菲文,M J Freedman,nan,nan
2018-07-08 00:00:00,ST,7,GOOD TO FIRM,TSAM CHUK WAN HANDICAP,TURF - "C" Course,880000,Class 4,1600M,1,10.0,WINNING CONTROLLER,J Moreira,C H Yip,118,1054,6,-,3 3 3 1,1:34.35,11,A075,贏馬神器 ,A075,WINNING CONTROLLER,----,Choisir,A Class Act,PPG,AUS,5.0,2013-09-24 00:00:00,Moreira J.,莫雷拉,134,--,98,1,76,--,74,1,50,--,660,162786520.0,20.3,莫雷拉,J Moreira,Yip C.H.,葉楚航,40,--,40,--,43,--,41,1,42,--,535,41333450.0,7.50,葉楚航,C H Yip,1.0,5.0
2018-07-08 00:00:00,ST,7,GOOD TO FIRM,TSAM CHUK WAN HANDICAP,TURF - "C" Course,880000,Class 4,1600M,2,8.0,PRESIDENTPARAMOUNT,M Chadwick,C W Chang,120,1169,12,1-1/2,2 2 2 2,1:34.59,9,S420,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Chadwick M.,蔡明紹,19,--,32,--,20,--,35,--,36,--,386,28801650.0,4.9,蔡明紹,M Chadwick,Chang C.W.,鄭俊偉,16,--,16,--,33,--,21,1,24,--,356,16814650.0,4.50,鄭俊偉,C W Chang,nan,nan
2018-07-08 00:00:00,ST,7,GOOD TO FIRM,TSAM CHUK WAN HANDICAP,TURF - "C" Course,880000,Class 4,1600M,3 DH,4.0,MARVEL JOY,C Wong,C Fownes,119,1137,11,1-3/4,1 1 1 3,1:34.63,11,A229,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Wong C.,黃俊,13,--,12,--,13,1,13,--,8,--,145,14269950.0,9.0,黃俊,C Wong,Fownes C.,方嘉柏,39,--,41,--,40,1,47,1,49,1,522,47634720.0,7.50,方嘉柏,C Fownes,nan,nan
2018-07-08 00:00:00,ST,7,GOOD TO FIRM,TSAM CHUK WAN HANDICAP,TURF - "C" Course,880000,Class 4,1600M,3 DH,6.0,JIN JIN KING,S Clipperton,D J Hall,122,1093,2,1-3/4,4 4 4 3,1:34.63,25,A329,迢迢千里 ,A329,JIN JIN KING,----,Holy Roman Emperor,Lapland,ISG,FR,5.0,2014-02-24 00:00:00,Clipperton S.,祈普敦,18,--,27,--,26,1,21,--,22,--,341,35485300.0,5.3,祈普敦,S Clipperton,Hall D.J.,賀賢,20,--,38,--,30,1,30,--,27,--,386,29685140.0,5.20,賀賢,D J Hall,3.0,2.0
2018-07-08 00:00:00,ST,7,GOOD TO FIRM,TSAM CHUK WAN HANDICAP,TURF - "C" Course,880000,Class 4,1600M,5,12.0,INDIGENOUS STAR,K Teetan,P F Yiu,116,1025,9,2,12 12 12 5,1:34.69,6.6,A081,新界之星 ,A081,INDIGENOUS STAR,----,Exceed And Excel,Nandi,PPG,AUS,5.0,2013-09-09 00:00:00,Teetan K.,田泰安,52,1,54,1,70,--,60,--,57,--,588,70099585.0,8.8,田泰安,K Teetan,Yiu P.F.,姚本輝,35,--,27,--,46,--,36,--,28,1,414,42458950.0,8.50,姚本輝,P F Yiu,4.0,5.0
2018-07-08 00:00:00,ST,7,GOOD TO FIRM,TSAM CHUK WAN HANDICAP,TURF - "C" Course,880000,Class 4,1600M,6,2.0,RED ELYSEES,C Y Ho,K L Man,131,1142,7,2-3/4,9 9 10 6,1:34.80,12,A005,紅麗舍 ,A005,RED ELYSEES,----,Champs Elysees,Red Boots,PPG,GB,6.0,2013-02-18 00:00:00,Ho C.Y.,何澤堯,24,--,22,--,32,--,30,2,31,1,458,27797650.0,5.2,何澤堯,C Y Ho,Man K.L.,文家良,22,--,25,--,30,--,30,2,47,--,439,27281275.0,5.00,文家良,K L Man,6.0,7.0
2018-07-08 00:00:00,ST,7,GOOD TO FIRM,TSAM CHUK WAN HANDICAP,TURF - "C" Course,880000,Class 4,1600M,7,3.0,SUNNY POWER,Z Purton,K W Lui,133,1117,8,3,10 11 9 7,1:34.83,2.3,A371,陽光 ,A371,SUNNY POWER,----,Tavistock,Bantry Bay,PPG,NZ,5.0,2013-04-11 00:00:00,Purton Z.,潘頓,136,--,107,1,64,1,60,1,47,--,635,181824240.0,21.4,潘頓,Z Purton,Lui K.W.,呂健威,46,--,33,--,37,--,26,2,26,--,382,46833915.0,12.00,呂健威,K W Lui,7.0,5.0
2018-07-08 00:00:00,ST,7,GOOD TO FIRM,TSAM CHUK WAN HANDICAP,TURF - "C" Course,880000,Class 4,1600M,8,1.0,GREAT TREASURE,A Sanna,A Lee,133,1009,3,3-1/2,8 8 7 8,1:34.91,15,T380,佳運來 ,T380,GREAT TREASURE,Haparanda,Husson,Russian Belle,PP,AUS,7.0,2011-11-13 00:00:00,Sanna A.,沈拿,17,--,16,--,24,--,36,--,23,1,344,26315150.0,4.9,沈拿,A Sanna,Lee A.,李易達,15,--,23,--,22,--,36,--,25,1,371,16545500.0,4.00,李易達,A Lee,8.0,8.0
2018-07-08 00:00:00,ST,7,GOOD TO FIRM,TSAM CHUK WAN HANDICAP,TURF - "C" Course,880000,Class 4,1600M,9,7.0,HAPPY AND HEALTHY,M F Poon,D J Hall,115,1105,5,3-3/4,5 5 5 9,1:34.94,32,T056,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Poon M.F.,潘明輝,35,--,37,--,50,--,42,--,47,--,454,43238600.0,7.7,潘明輝,M F Poon,Hall D.J.,賀賢,20,--,38,--,30,1,30,--,27,--,386,29685140.0,5.20,賀賢,D J Hall,nan,nan
2018-07-08 00:00:00,ST,7,GOOD TO FIRM,TSAM CHUK WAN HANDICAP,TURF - "C" Course,880000,Class 4,1600M,10,9.0,JOLLY GAINS,K C Leung,L Ho,119,1156,4,7-1/2,7 7 8 10,1:35.56,9.3,A276,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Leung K.C.,梁家俊,37,--,38,--,44,--,41,1,49,--,553,60011150.0,6.7,梁家俊,K C Leung,Ho L.,何良,32,--,36,--,36,--,33,1,41,--,467,38093795.0,6.90,何良,L Ho,nan,nan
2018-07-08 00:00:00,ST,7,GOOD TO FIRM,TSAM CHUK WAN HANDICAP,TURF - "C" Course,880000,Class 4,1600M,11,5.0,YOUNG GLORY,T Berry,M J Freedman,124,1174,10,11-3/4,11 10 11 11,1:36.23,140,B292,競駿飛鷹 ,B292,YOUNG GLORY,----,Niagara,Divine Miss Em,PPG,NZ,4.0,2014-09-28 00:00:00,Berry T.,貝湯美,20,--,26,--,38,1,33,--,39,--,418,45697300.0,4.8,貝湯美,T Berry,Freedman M.J.,麥菲文,14,--,24,1,19,1,12,1,27,--,261,18641800.0,5.40,麥菲文,M J Freedman,11.0,11.0
2018-07-08 00:00:00,ST,7,GOOD TO FIRM,TSAM CHUK WAN HANDICAP,TURF - "C" Course,880000,Class 4,1600M,12,11.0,LUCKY MASTER,M L Yeung,R Gibson,115,1095,1,13-1/4,6 6 6 12,1:36.46,77,A200,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Yeung M.L.,楊明綸,23,--,17,--,25,--,34,1,38,1,461,25206850.0,5.0,楊明綸,M L Yeung,Gibson R.,高伯新,28,1,24,--,35,--,23,--,29,--,332,30533370.0,8.40,高伯新,R Gibson,nan,nan
2018-07-08 00:00:00,ST,8,WET SLOW,LAI CHI CHONG HANDICAP,ALL WEATHER TRACK,1310000,Class 3,1200M,1,4.0,ENCORE BOY,K Teetan,P F Yiu,128,1133,3,-,2 2 1,1:08.38,2.9,A177,鞍歌 ,A177,ENCORE BOY,----,Smart Missile,Miss Bellezza,PPG,AUS,5.0,2013-03-10 00:00:00,Teetan K.,田泰安,52,1,54,1,70,--,60,--,57,--,588,70099585.0,8.8,田泰安,K Teetan,Yiu P.F.,姚本輝,35,--,27,--,46,--,36,--,28,1,414,42458950.0,8.50,姚本輝,P F Yiu,1.0,5.0
2018-07-08 00:00:00,ST,8,WET SLOW,LAI CHI CHONG HANDICAP,ALL WEATHER TRACK,1310000,Class 3,1200M,2,7.0,MASSIVE POCKET,C Wong,K W Lui,114,1034,4,3/4,1 1 2,1:08.49,7.6,B246,大紅包 ,B246,MASSIVE POCKET,Verstappen,Stratum,Sprung,PP,AUS,5.0,2013-09-19 00:00:00,Wong C.,黃俊,13,--,12,--,13,1,13,--,8,--,145,14269950.0,9.0,黃俊,C Wong,Lui K.W.,呂健威,46,--,33,--,37,--,26,2,26,--,382,46833915.0,12.00,呂健威,K W Lui,2.0,2.0
2018-07-08 00:00:00,ST,8,WET SLOW,LAI CHI CHONG HANDICAP,ALL WEATHER TRACK,1310000,Class 3,1200M,3,2.0,MR WEALTH,M F Poon,D Cruz,125,1121,7,4-1/4,5 5 3,1:09.07,9.3,B265,發財先生 ,B265,MR WEALTH,Moolazim,Tamayuz,Empire Rose,PP,GB,5.0,2014-03-28 00:00:00,Poon M.F.,潘明輝,35,--,37,--,50,--,42,--,47,--,454,43238600.0,7.7,潘明輝,M F Poon,Cruz D.,告達理,13,--,9,--,10,--,20,--,27,1,212,11727250.0,6.10,告達理,D Cruz,3.0,3.0
