date,raceNo,horseNo,odds,plc,Horse No.,Last 6 Runs,Colour,Horse,Brand No.,Jockey,Over Wt.,Draw,Trainer,Rtg.,Rtg.+/-,Horse Wt. (Declaration),Wt.+/- (vs Declaration),Best Time,Age,WFA,Season Stakes,Priority,Gear,Owner,Sire,Dam,Import Cat.,AWT,road,dist,class,Runs_1,Runs_2,Runs_3,Runs_4,Runs_5,Runs_6,Gear_1,Gear_2,Gear_3,Gear_4,Gear_5,B,H,TT,CP,V,XB,SR,P,PC,E,BO,PS,SB,Sex_c,Sex_f,Sex_g,Sex_h,Sex_m,Sex_r,going_FAST,going_GOOD,going_GOOD TO FIRM,going_GOOD TO YIELDING,going_WET SLOW,going_YIELDING,raceCourse_HV,raceCourse_ST,horseRank,SireRank,DamRank,JockeyRank,TrainerRank,HorseMatchRank
20180613.0,3.0,3.0,4.1,3.0,3.0,5/2/3/9/6/9,nan,SPLIT OF A SECOND,B027,T H So,nan,4.0,L Ho,53,-9,1078.0,+2,1.10.21,4.0,-,457600.0,+ 1,H,Merry Gang Syndicate,Helmet,Umoya,PPG,125.0,TURF - B Course,1200M,4,5,2,3,9,6,9,H,None,None,None,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.24822064056939647,0.0,1.8383748517200476,0.0759493670886076,0.18032786885245902,6.597271648873073
20180613.0,3.0,9.0,32.0,2.0,9.0,10/11/14/9/11/11,nan,OPEN HOUSE,A197,S Clipperton,nan,5.0,D J Hall,47,+10,1044.0,-3,1.10.49,5.0,-,224400.0,1,B-,Eric Xu Wei,Vocalised,Christinas Letter,PP,121.0,TURF - B Course,1200M,4,10,11,14,9,11,11,nan,None,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.2356687898089172,0.24615384615384617,3.0
20180613.0,3.0,8.0,11.0,1.0,8.0,4/10/11,nan,NOBLE DELIGHT,B199,K Teetan,nan,8.0,J Size,49,-12,1047.0,-16,nan,3.0,-,1056000.0,1,nan,Vivian Tang,Jimmy Choux,Set,PPG,123.0,TURF - B Course,1200M,4,4,10,11,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.24822064056939647,0.0,1.8383748517200476,0.24761904761904763,0.3772455089820359,6.597271648873073
20180616.0,3.0,7.0,86.0,12.0,7.0,-,nan,CHACHAUP,B037,K Teetan,nan,2.0,P O'Sullivan,52,+4,1136.0,0,nan,3.0,-,0.0,+ 1,B1,Victor Fung Chiu Chak Ronald Liang & Chan Siu Cheung,Reward For Effort,Raewyn,PPG,126.0,TURF - C+3 Course,1200M,4,6.7237132933375205,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,None,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.24822064056939647,4.0,1.8383748517200476,0.24761904761904763,0.3105590062111801,6.597271648873073
20180616.0,3.0,6.0,46.0,11.0,6.0,13/8/3/5/3,nan,SHANGHAI DRAGON,B114,U Rispoli,nan,10.0,T P Yung,53,+7,1141.0,+7,1.09.91,3.0,-,233200.0,+ 1,B,Steven Leung Man Hung,All Too Hard,Miss Tizzy,PPG,127.0,TURF - C+3 Course,1200M,4,13,8,3,5,3,6.440471353108529,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.24822064056939647,7.406880189798339,1.8383748517200476,0.2966101694915254,0.22395833333333334,6.597271648873073
20180616.0,3.0,9.0,210.0,10.0,9.0,14/11/12/9,nan,VICTORY MARCH,B133,M Chadwick,nan,12.0,C Fownes,45,+19,1121.0,-4,1.11.42,3.0,-,0.0,* 1,nan,Vincent See Wai Sing,I Am Invincible,Calemore,PPG,119.0,TURF - C+3 Course,1200M,4,14,11,12,9,6.447611710323523,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.24822064056939647,16.0,1.8383748517200476,0.20388349514563106,0.2857142857142857,6.597271648873073
20180616.0,3.0,8.0,73.0,9.0,8.0,7/5/11/13/13/5,nan,LUCKY COIN,B041,T H So,nan,1.0,M J Freedman,41,+26,1009.0,+1,1.11.03,3.0,-,61600.0,1,CP,Lee Ping Kei,Showcasing,Elusive Rosie,PPG,113.0,TURF - C+3 Course,1200M,4,7,5,11,13,13,5,CP,None,None,None,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,14.0,0.0,0.0759493670886076,0.2,1.5
20180616.0,3.0,1.0,16.0,8.0,1.0,5/13/10/13/8/3,nan,VICTORY MACHINE,V358,H N Wong,nan,9.0,J Moore,59,-18,1027.0,+16,1.09.44,5.0,-,1444800.0,+ 1,B/TT,See Wai Keung,Redoute's Choice,Rekindled Applause,PP,130.0,TURF - C+3 Course,1200M,4,5,13,10,13,8,3,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.2222222222222222,2.0,2.0,0.14754098360655737,0.25196850393700787,4.0
20180616.0,3.0,3.0,11.0,7.0,3.0,7/6/1/5/9,nan,MY WINNER,B197,N Callan,nan,8.0,P F Yiu,57,+7,1118.0,0,1.09.57,3.0,-,532400.0,+ 1,B,Thing On Group Syndicate,Denman,Kiss And Cuddle,PPG,131.0,TURF - C+3 Course,1200M,4,7,6,1,5,9,6.440471353108529,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.24822064056939647,6.0,1.8383748517200476,0.23076923076923078,0.32857142857142857,6.597271648873073
20180616.0,3.0,12.0,10.0,6.0,12.0,2/7/9/9/7/7,nan,SUPER EURO STAR,V313,C Wong,nan,11.0,C W Chang,42,-3,1073.0,+8,1.09.41,5.0,-,849200.0,1,TT,Mr & Mrs Li Yiu Keung and Clement Li,Compton Place,Heliograph,ISG,106.0,TURF - C+3 Course,1200M,4,2,7,9,9,7,7,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.42857142857142855,6.0,3.0,0.24822064056939228,0.16455696202531644,5.0
20180616.0,3.0,11.0,115.0,5.0,11.0,11/10/12/13,nan,FOREVER KINDNESS,B062,W M Lai,nan,3.0,Y S Tsui,42,+9,1010.0,-5,1.12.19,4.0,-,30800.0,+ 1,B-,Happy Everyday Syndicate,Hard Spun,Dubawi's Daughter,PPG,116.0,TURF - C+3 Course,1200M,4,11,10,12,13,6.447611710323523,6.440471353108529,nan,None,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.24822064056939647,6.0,1.8383748517200476,0.10606060606060606,0.21568627450980393,6.597271648873073
20180616.0,3.0,10.0,10.0,4.0,10.0,2/5/8/5/5/6,nan,REGENCY DARLING,T138,C Y Ho,nan,5.0,K L Man,44,-4,1256.0,+4,1.09.30,6.0,-,871200.0,1,nan,Wendy Wong Yin Ting,Guillotine,Alleyrun,PPG,116.0,TURF - C+3 Course,1200M,4,2,5,8,5,5,6,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,1.0,3.0,0.12650602409638553,0.18556701030927836,3.0
20180616.0,3.0,5.0,4.7,3.0,5.0,5/6/4,nan,IMPECCABLE FELLOW,A310,C Schofield,nan,6.0,R Gibson,54,-4,1159.0,+3,1.09.76,4.0,-,215600.0,+ 1,B,Frank Lyn Yee Chon & Ivy Lai,Acclamation,Moment Juste,ISG,128.0,TURF - C+3 Course,1200M,4,5,6,4,6.5360559234730395,6.447611710323523,6.440471353108529,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.24822064056939647,0.0,1.8383748517200476,0.19148936170212766,0.2719298245614035,6.597271648873073
20180616.0,3.0,2.0,13.0,2.0,2.0,7/6/9/11/9/6,nan,BURST AWAY,A001,D Whyte,nan,4.0,D E Ferraris,58,+4,1068.0,-4,1.10.04,5.0,-,387200.0,+ 1,nan,Jamie Cheng Po Kwan,Bel Esprit,Filly Of Choice,PP,132.0,TURF - C+3 Course,1200M,4,7,6,9,11,9,6,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,4.0,0.0,0.25925925925925924,0.2564102564102564,1.5
20180616.0,3.0,4.0,1.9,1.0,4.0,2/2,nan,TEAM SPIRIT,B230,J Moreira,nan,7.0,W Y So,56,-19,1167.0,0,1.09.21,3.0,-,888800.0,1,B,Pang Wai Hak Pang Ka Yeung & Andy Pang Ka Wai,Strategic,Forget Ima Lady,PPG,130.0,TURF - C+3 Course,1200M,4,2,2,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.24822064056939647,3.0,1.8383748517200476,0.4896265560165975,0.32038834951456313,6.597271648873073
20180624.0,8.0,7.0,302.0,14.0,7.0,10/11/14/12,nan,SUPER FUN,A408,T H So,nan,5.0,L Ho,66,+21,1116.0,+10,1.11.04,4.0,-,0.0,1,H,Roger Ngan & Letty Ngan,Dandy Man,Dame Hester,PP,117.0,TURF - A Course,1200M,3,10,11,14,12,6.447611710323523,6.440471353108529,H,None,None,None,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.24822064056939647,1.0,1.8383748517200476,0.0759493670886076,0.18032786885245902,6.597271648873073
20180624.0,8.0,11.0,90.0,13.0,11.0,9/9/10/12/9/1,nan,C P POWER,V037,M Chadwick,nan,9.0,A T Millard,62,+7,1067.0,+6,1.09.65,5.0,-,1372750.0,1,V/TT,Mr & Mrs Leung Lun Paul Leung Yuk Hung and Kenneth Leung Yuk Wai,Nadeem,Miss Galileo,PPG,115.0,TURF - A Course,1200M,3,9,9,10,12,9,1,V,TT,None,None,nan,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.20388349514563106,0.17757009345794392,2.5
20180624.0,8.0,5.0,44.0,12.0,5.0,5,nan,BEAUTY LOYAL,B383,C Schofield,nan,11.0,A S Cruz,70,+11,1070.0,-5,nan,3.0,-,196500.0,1,TT,Kwok Siu Ming,Darci Brahma,Singapore Sling,PP,123.0,TURF - A Course,1200M,3,5,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.24822064056939647,17.0,1.8383748517200476,0.19148936170212766,0.2222222222222222,6.597271648873073
20180624.0,8.0,14.0,48.0,11.0,14.0,9/4/8/2/3/6,nan,WINNING SUPREME,A351,H N Wong,nan,2.0,Y S Tsui,62,+2,1134.0,-9,1.09.56,5.0,-,1645100.0,1,nan,Andy Chu Kwok On,Alfred Nobel,Matilda Grace,PP,112.0,TURF - A Course,1200M,3,9,4,8,2,3,6,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.14754098360655737,0.21568627450980393,2.5
20180624.0,8.0,6.0,21.0,10.0,6.0,-,nan,HAPPY FUN,B316,K Teetan,nan,13.0,C S Shum,70,+4,1130.0,0,nan,4.0,-,0.0,+ 1,H1/TT1,Ngan Pui Ying & Ngan Ng Yu Ying,Darci Brahma,Mystery Creek,PP,123.0,TURF - A Course,1200M,3,6.7237132933375205,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.24822064056939647,17.0,1.8383748517200476,0.24761904761904763,0.28160919540229884,6.597271648873073
20180624.0,8.0,9.0,162.0,9.0,9.0,10/9/9/6,nan,SWEETIE BARLEY,A231,C Y Ho,nan,6.0,C Fownes,65,+18,1066.0,-10,1.10.19,4.0,-,78600.0,1,nan,Mr & Mrs Ling Wai Sun and Michael Ling Siu Ming,Requinto,Definite Opinion,PP,116.0,TURF - A Course,1200M,3,10,9,9,6,6.447611710323523,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.12650602409638553,0.2857142857142857,2.5
20180624.0,8.0,2.0,24.0,8.0,2.0,14,nan,RACING FIGHTER,B285,T Berry,nan,1.0,M J Freedman,78,-2,1161.0,+7,1.48.63,3.0,-,0.0,+ 1,CP-/B1,CAAF Syndicate,Mastercraftsman,Comme Tu Veux,PP,131.0,TURF - A Course,1200M,3,14,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.24822064056939647,10.0,1.8383748517200476,0.24444444444444444,0.2,6.597271648873073
20180624.0,8.0,10.0,3.5,7.0,10.0,1/1,nan,STYLING CITY,B280,J Moreira,nan,10.0,J Moore,68,-31,1157.0,-9,nan,2.0,5,934800.0,+ 1,B,Gary Ling Kay Wai & Ling Chiu Shing,Starspangledbanner,Secret Liaison,PPG,116.0,TURF - A Course,1200M,3,1,1,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.24822064056939647,7.406880189798339,1.8383748517200476,0.4896265560165975,0.25196850393700787,6.597271648873073
20180624.0,8.0,12.0,169.0,6.0,12.0,8,nan,TIANCHI MONSTER,B350,W M Lai,nan,12.0,W Y So,74,-12,1109.0,-18,1.09.75,3.0,-,0.0,2,nan,Wong Cho Bau,Shocking,Princess Biscotte,PP,127.0,TURF - A Course,1200M,3,8,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.24822064056939647,1.0,1.8383748517200476,0.10606060606060606,0.32038834951456313,6.597271648873073
20180624.0,8.0,8.0,16.0,5.0,8.0,1/2/1/12/13/6,nan,TOP SCORE,V357,D Whyte,nan,7.0,K W Lui,66,+7,1141.0,-4,1.09.68,5.0,-,1304875.0,+ 1,B/TT,Francis Lui Sing Chuen,High Chaparral,Sarasota,PP,119.0,TURF - A Course,1200M,3,1,2,1,12,13,6,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.5,3.0,1.0,0.25925925925925924,0.3150684931506849,5.0
20180624.0,8.0,4.0,7.5,4.0,4.0,1/7/4/2/5/12,nan,MASTER ALBERT,A296,K C Leung,nan,4.0,W Y So,71,+19,1121.0,+9,1.08.76,4.0,-,1768500.0,1,TT,Master Syndicate,Magic Albert,Kate Of Clonmel,PP,124.0,TURF - A Course,1200M,3,1,7,4,2,5,12,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.6,13.0,3.0,0.23497267759562843,0.32038834951456313,6.0
20180624.0,8.0,3.0,8.2,3.0,3.0,2/10,nan,PATCH BABY,B303,S Clipperton,nan,3.0,F C Lor,74,-10,1140.0,+6,1.08.93,3.0,-,1185550.0,+ 1,B/XB/TT,Roger Yeung Chun Kwong,More Than Ready,Rock Of Fortune,PP,127.0,TURF - A Course,1200M,3,2,10,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,B,XB,TT,None,nan,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.24822064056939647,2.0,1.8383748517200476,0.2356687898089172,0.3902439024390244,6.597271648873073
20180624.0,8.0,1.0,2.7,2.0,1.0,4/1/1/1,nan,LEAN PERFECTION,B040,Z Purton,nan,14.0,C H Yip,80,-12,1146.0,+16,1.09.37,3.0,-,2116700.0,+ 1,nan,Cheng Wan Wai,Sebring,Suzy Rocks,PPG,133.0,TURF - A Course,1200M,3,4,1,1,1,6.447611710323523,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.24822064056939647,3.0,3.0,0.43781094527363185,0.20476190476190476,6.597271648873073
20180624.0,8.0,13.0,11.0,1.0,13.0,1/5/3/5/3/9,nan,MIGHTY MAVERICK,V150,M F Poon,nan,8.0,D Cruz,62,-4,1145.0,-6,1.09.14,6.0,-,1604000.0,+ 1,PC/TT,Peter Cheung Shu Wing,Snitzel,Thunder Belle,PP,110.0,TURF - A Course,1200M,3,1,5,3,5,3,9,PC,TT,None,None,nan,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,8.0,0.0,0.34523809523809523,0.19708029197080293,2.5
20180627.0,7.0,5.0,17.0,11.0,5.0,4/12,nan,ROCKIT,B054,O Doleuze,nan,10.0,F C Lor,69,-1,1159.0,+6,1.12.01,4.0,-,78600.0,+ 1,B1,Kevin Kwong Ka Wing & Michelle Chan Sin Man,Fastnet Rock,Banc de Fortune,PP,122.0,TURF - C Course,1200M,3,4,12,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,None,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,23.0,1.8383748517200476,0.2978723404255319,0.3902439024390244,6.597271648873073
20180627.0,7.0,1.0,94.0,10.0,1.0,-,nan,WINNING WAYS,B332,K Teetan,nan,12.0,C H Yip,80,+24,1170.0,0,nan,4.0,-,0.0,+ 1,TT1,Henry Cheng Kar Shun,Lope de Vega,Sahara Sky,PP,133.0,TURF - C Course,1200M,3,6.7237132933375205,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,None,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,6.0,1.8383748517200476,0.24761904761904763,0.20476190476190476,6.597271648873073
20180627.0,7.0,3.0,13.0,9.0,3.0,1/12/1/4/6/5,nan,ORIONIDS,V355,H N Wong,nan,9.0,C S Shum,76,+2,1295.0,-3,1.09.98,5.0,-,1617850.0,1,H/TT,Wilson Wong Ching Ho,Dylan Thomas,Sky Alert,PP,126.0,TURF - C Course,1200M,3,1,12,1,4,6,5,H,TT,None,None,nan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.5714285714285714,11.0,4.0,0.14754098360655737,0.28160919540229884,7.0
20180627.0,7.0,7.0,101.0,8.0,7.0,12/12/13/8/1/10,nan,HAPPY HAPPY STAR,A011,M Chadwick,nan,7.0,K L Man,63,+13,1121.0,-7,1.10.84,4.0,-,547450.0,+ 1,B,Happy Happy Happy Syndicate,O'Reilly,Classy Fashion,PPG,116.0,TURF - C Course,1200M,3,12,12,13,8,1,10,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.42857142857142855,15.0,3.0,0.20388349514563106,0.18556701030927836,5.0
20180627.0,7.0,9.0,6.3,7.0,9.0,9/2/2/1/3,nan,AMAZING STAR,B019,C Wong,nan,11.0,W Y So,62,+1,1141.0,+23,nan,3.0,-,1179200.0,+ 1,nan,Grinders' Racing Club Syndicate,Darci Brahma,Bright Abyss,PPG,105.0,TURF - C Course,1200M,3,9,2,2,1,3,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0,17.0,3.0,0.24822064056939228,0.32038834951456313,8.0
20180627.0,7.0,12.0,36.0,6.0,12.0,9/3/9/8/12/9,nan,HAPPY COOPERATION,T392,W M Lai,nan,5.0,T P Yung,61,+18,1169.0,+4,1.09.78,6.0,-,150650.0,1,H/TT,Lee Yiu Shing,Elusive City,Dolly Disaster,PPG,114.0,TURF - C Course,1200M,3,9,3,9,8,12,9,H,TT,None,None,nan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,14.0,0.0,0.10606060606060606,0.22395833333333334,1.5
20180627.0,7.0,11.0,24.0,5.0,11.0,13/7/10/7/7/4,nan,FLYING QUEST,A071,T H So,nan,1.0,D J Hall,62,-3,1056.0,0,1.09.81,5.0,-,369420.0,+ 1,CP,Raymond Tsang Heung Tak & Kenneth Tsang Heung Kan,Alamosa,Enchant,PP,113.0,TURF - C Course,1200M,3,13,7,10,7,7,4,CP,None,None,None,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.5,3.0,1.0,0.0759493670886076,0.24615384615384617,6.0
20180627.0,7.0,2.0,4.5,4.0,2.0,1/2/4/9/7/7,nan,HARRIER JET,T372,N Callan,nan,2.0,P O'Sullivan,79,+6,1147.0,-17,1.09.27,6.0,-,1192100.0,+ 1,V/TT,Wei Yu & Liu He,Dane Shadow,Borobodur,PP,132.0,TURF - C Course,1200M,3,1,2,4,9,7,7,V,TT,None,None,nan,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.4166666666666667,11.0,5.0,0.23076923076923078,0.3105590062111801,4.0
20180627.0,7.0,6.0,3.7,3.0,6.0,7/6/6,nan,EAGLE,B106,M F Poon,nan,6.0,P F Yiu,68,0,1132.0,+1,nan,3.0,-,229250.0,+ 1,B1,Sunny Yam Wing Yin,Foxwedge,Hush Up,PP,116.0,TURF - C Course,1200M,3,7,6,6,6.5360559234730395,6.447611710323523,6.440471353108529,nan,None,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,0.0,1.8383748517200476,0.34523809523809523,0.32857142857142857,6.597271648873073
20180627.0,7.0,8.0,7.6,2.0,8.0,4/9/6/3/1/9,nan,IRON BOY,V071,D Whyte,2,4.0,K W Lui,63,+2,1188.0,+13,1.09.91,6.0,-,1110750.0,* 1,B/TT,Alex Chan Ka Ming,California Dane,Carnebelle,PP,116.0,TURF - C Course,1200M,3,4,9,6,3,1,9,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.25,3.0,3.0,0.25925925925925924,0.3150684931506849,3.0
20180627.0,7.0,10.0,5.4,1.0,10.0,6/2/4/3/13/5,nan,DOUBLE VALENTINE,A163,C Y Ho,2,3.0,A S Cruz,62,+1,1089.0,+9,1.09.85,4.0,-,1388600.0,+ 1,B/TT,Kenneth Shi Ho Ming,Exchange Rate,Ruby's Realm,PP,113.0,TURF - C Course,1200M,3,6,2,4,3,13,5,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.12650602409638553,0.2222222222222222,1.5
20180627.0,2.0,2.0,6.2,12.0,2.0,5/6/3/13/4/3,nan,DOLLAR REWARD,A305,C Wong,nan,11.0,C S Shum,59,+6,1060.0,+3,1.09.79,5.0,-,576400.0,* 1,TT,Howard Tai Wai Yin & Yim Hin Keung,Shamardal,Cape Dollar,PP,122.0,TURF - C Course,1200M,4,5,6,3,13,4,3,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.2857142857142857,4.0,2.0,0.24822064056939228,0.28160919540229884,5.0
20180627.0,2.0,5.0,15.0,11.0,5.0,10,nan,MONEY MARSHAL,B134,T Berry,nan,3.0,M J Freedman,52,+30,1131.0,-6,nan,3.0,-,0.0,+ 1,CP-/B1,Cai Shui Syndicate,Iffraaj,Speedalot,PPG,125.0,TURF - C Course,1200M,4,10,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,13.0,1.8383748517200476,0.24444444444444444,0.2,6.597271648873073
20180627.0,2.0,7.0,77.0,10.0,7.0,10/8,nan,GLORIAM,A223,K Teetan,nan,10.0,P F Yiu,50,+16,1207.0,-2,1.11.02,3.0,-,0.0,1,B,Dr Jimmy Wong Chi Ho,Mossman,Fromage,PPG,123.0,TURF - C Course,1200M,4,10,8,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,3.0,1.8383748517200476,0.24761904761904763,0.32857142857142857,6.597271648873073
20180627.0,2.0,3.0,100.0,9.0,3.0,11/12/12/11/11/11,nan,POWER MAN,B053,B Prebble,nan,12.0,W Y So,55,+26,1118.0,+11,1.10.59,4.0,-,0.0,1,B-,Mr & Mrs Chan Hou Bo,Bradbury's Luck,Malela,PP,128.0,TURF - C Course,1200M,4,11,12,12,11,11,11,nan,None,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.3219178082191781,0.32038834951456313,2.0
20180627.0,2.0,1.0,32.0,8.0,1.0,9/8/6/5,nan,AFTER ME,B300,M Chadwick,nan,9.0,D Cruz,65,+20,1008.0,+9,nan,3.0,5,45850.0,* 1,nan,Waterfalls Syndicate,Equiano,Blue Dune,PP,133.0,TURF - C Course,1200M,4,9,8,6,5,6.447611710323523,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,2.0,1.8383748517200476,0.20388349514563106,0.19708029197080293,6.597271648873073
20180627.0,2.0,12.0,264.0,7.0,12.0,10/14/11/12/9,nan,VICTORY MARCH,B133,K C Ng,nan,7.0,C Fownes,42,+16,1122.0,+1,1.12.15,3.0,-,0.0,1,nan,Vincent See Wai Sing,I Am Invincible,Calemore,PPG,112.0,TURF - C Course,1200M,4,10,14,11,12,9,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,16.0,1.8383748517200476,0.056179775280898875,0.2857142857142857,6.597271648873073
